event_id,game_date,game_datetime_utc,home_team,away_team,home_team_id,away_team_id,neutral_site,home_score_actual,away_score_actual,actual_margin,actual_total,home_won,pred_spread,pred_total,pred_home_score,pred_away_score,primary_confidence,ens_spread,ens_total,ens_confidence,ens_model_agreement,ens_spread_std,market_spread,market_total,home_ml,away_ml,primary_ats_correct,primary_ou_correct,primary_margin_error,primary_wins_game,primary_edge_flagged,primary_edge_ats,ens_ats_correct,ens_ou_correct,ens_margin_error,ens_wins_game,fourfactors_spread,adjefficiency_spread,pythagorean_spread,momentum_spread,situational_spread,cagerankings_spread,regressedeff_spread,m1_spread,m2_spread,m3_spread,m4_spread,m5_spread,m6_spread,m7_spread,spread_line,fourfactors_ats,adjefficiency_ats,pythagorean_ats,momentum_ats,situational_ats,cagerankings_ats,regressedeff_ats,cage_em_diff,barthag_diff,processed_at,predicted_spread,pipeline_run_id,game_id,home_covered_ats,home_score,away_score,pred_spread_source,clv_vs_consensus,clv_vs_open,clv_vs_pinnacle,clv_vs_dk,beat_consensus,beat_pinnacle,clv_direction,home_spread_current,home_spread_open,ats_correct,cover,ou_correct,actual_spread,total_line,predicted_winner,actual_winner,winner_correct,ats_result,ou_result,total_pick,ats_roi,ou_roi,spread_error,total_error,clv_vs_close,beat_closing_line,generated_at
401830222,,2026-02-25 01:00:00+00:00,,,82,71,0,93.0,86.0,7.0,179.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-1.5,141.5,,,1.0,,-4.11,1.0,0,,1.0,1.0,-4.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.443708-08:00,-2.89,,401830222,,,,,,-1.39,,,,,,,,False,1.0,,7.0,,home,away,False,LOSS,NO_LINE,,-1.0,0.0,9.89,,-1.39,False,2026-03-09T15:39:37Z
401825537,,2026-02-25 01:30:00+00:00,,,130,135,0,77.0,67.0,10.0,144.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-21.5,145.5,,,1.0,,-7.11,1.0,0,,1.0,1.0,-7.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-21.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.444587-08:00,-2.89,,401825537,,,,,,18.61,,,,,,,,True,1.0,,10.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,12.89,,18.61,True,2026-03-09T15:39:37Z
401808690,,2026-02-25 01:30:00+00:00,,,2032,2572,0,89.0,84.0,5.0,173.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-9.5,158.5,,,1.0,,-2.11,1.0,0,,1.0,0.0,-2.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-9.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.444141-08:00,-2.89,,401808690,,,,,,6.61,,,,,,,,True,1.0,,5.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,7.890000000000001,,6.61,True,2026-03-09T15:39:37Z
401820573,,2026-02-25 02:00:00+00:00,,,2005,23,0,80.0,86.0,-6.0,166.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,6.5,145.5,,,1.0,,8.89,0.0,0,,1.0,0.0,8.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.445016-08:00,-2.89,,401820573,,,,,,-9.39,,,,,,,,True,1.0,,-6.0,,home,home,True,WIN,NO_LINE,,0.909,0.0,3.11,,-9.39,True,2026-03-09T15:39:37Z
401828935,,2026-02-25 02:00:00+00:00,,,36,278,0,74.0,70.0,4.0,144.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-8.5,148.5,,,1.0,,-1.11,1.0,0,,1.0,1.0,-1.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.446312-08:00,-2.89,,401828935,,,,,,5.61,,,,,,,,True,1.0,,4.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,6.890000000000001,,5.61,True,2026-03-09T15:39:37Z
401820766,,2026-02-25 02:00:00+00:00,,,52,2390,0,73.0,83.0,-10.0,156.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,2.5,153.5,,,0.0,,12.89,0.0,0,,0.0,0.0,12.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.446759-08:00,-2.89,,401820766,,,,,,-5.39,,,,,,,,True,0.0,,-10.0,,home,home,True,WIN,NO_LINE,,0.909,0.0,7.109999999999999,,-5.39,False,2026-03-09T15:39:37Z
401808257,,2026-02-25 02:00:00+00:00,,,142,2633,0,73.0,69.0,4.0,142.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,2.5,144.5,,,1.0,,-1.11,1.0,0,,1.0,1.0,-1.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.447184-08:00,-2.89,,401808257,,,,,,-5.39,,,,,,,,False,1.0,,4.0,,home,away,False,LOSS,NO_LINE,,-1.0,0.0,6.890000000000001,,-5.39,False,2026-03-09T15:39:37Z
401827700,,2026-02-25 02:00:00+00:00,,,239,12,0,80.0,87.0,-7.0,167.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,8.5,154.5,,,1.0,,9.89,0.0,0,,1.0,0.0,9.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.445439-08:00,-2.89,,401827700,,,,,,-11.39,,,,,,,,True,1.0,,-7.0,,home,home,True,WIN,NO_LINE,,0.909,0.0,4.109999999999999,,-11.39,True,2026-03-09T15:39:37Z
401827703,,2026-02-25 02:00:00+00:00,,,2628,9,0,90.0,78.0,12.0,168.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-7.5,149.5,,,0.0,,-9.11,1.0,0,,0.0,0.0,-9.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.448052-08:00,-2.89,,401827703,,,,,,4.61,,,,,,,,True,0.0,,12.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,14.89,,4.61,True,2026-03-09T15:39:37Z
401827705,,2026-02-25 02:00:00+00:00,,,254,66,0,59.0,75.0,-16.0,134.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,14.5,144.5,,,0.0,,18.89,0.0,0,,0.0,1.0,18.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.448509-08:00,-2.89,,401827705,,,,,,-17.39,,,,,,,,True,0.0,,-16.0,,home,home,True,WIN,NO_LINE,,0.909,0.0,13.11,,-17.39,True,2026-03-09T15:39:37Z
401823832,,2026-02-25 02:00:00+00:00,,,68,2751,0,72.0,62.0,10.0,134.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-8.5,146.5,,,0.0,,-7.11,1.0,0,,0.0,1.0,-7.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.445888-08:00,-2.89,,401823832,,,,,,5.61,,,,,,,,True,0.0,,10.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,12.89,,5.61,True,2026-03-09T15:39:37Z
401808262,,2026-02-25 02:00:00+00:00,,,201,2,0,91.0,79.0,12.0,170.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,3.5,156.5,,,1.0,,-9.11,1.0,0,,1.0,0.0,-9.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.447625-08:00,-2.89,,401808262,,,,,,-6.39,,,,,,,,False,1.0,,12.0,,home,away,False,LOSS,NO_LINE,,-1.0,0.0,14.89,,-6.39,True,2026-03-09T15:39:37Z
401829320,,2026-02-25 04:00:00+00:00,,,2440,167,0,67.0,60.0,7.0,127.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-1.5,148.5,,,1.0,,-4.11,1.0,0,,1.0,1.0,-4.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.449362-08:00,-2.89,,401829320,,,,,,-1.39,,,,,,,,False,1.0,,7.0,,home,away,False,LOSS,NO_LINE,,-1.0,0.0,9.89,,-1.39,False,2026-03-09T15:39:37Z
401825539,,2026-02-25 04:00:00+00:00,,,26,30,0,81.0,62.0,19.0,143.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-7.5,150.5,,,0.0,,-16.11,1.0,0,,0.0,1.0,-16.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.449814-08:00,-2.89,,401825539,,,,,,4.61,,,,,,,,True,0.0,,19.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,21.89,,4.61,True,2026-03-09T15:39:37Z
401827701,,2026-02-25 04:00:00+00:00,,,252,2116,0,84.0,97.0,-13.0,181.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-12.5,162.5,,,1.0,,15.89,0.0,0,,1.0,0.0,15.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-12.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.448939-08:00,-2.89,,401827701,,,,,,9.61,,,,,,,,False,1.0,,-13.0,,home,home,True,LOSS,NO_LINE,,-1.0,0.0,10.11,,9.61,True,2026-03-09T15:39:37Z
401817683,,2026-02-26 00:00:00+00:00,,,2523,2174,0,73.0,62.0,11.0,135.0,1.0,-4.23,,,,,-4.23,144.2,0.188,,2.89,-7.5,150.5,,,0.0,,-6.77,1.0,0,,0.0,1.0,-6.77,1.0,-3.2,-3.2,-11.85,-3.2,-2.6,-3.25,-3.2,-3.2,-3.2,-11.85,-3.2,-2.6,-3.25,-3.2,-7.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.551670-08:00,-4.23,,401817683,,,,,,3.27,,,,,,,,True,0.0,,11.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,15.23,,3.27,True,2026-03-09T15:39:37Z
401828680,,2026-02-26 00:00:00+00:00,,,44,2329,0,73.0,78.0,-5.0,151.0,0.0,-4.6,,,,,-4.6,144.2,0.188,,3.88,-6.5,140.5,,,1.0,,9.6,0.0,0,,1.0,1.0,9.6,0.0,-3.2,-3.2,-14.85,-3.2,-2.6,-3.23,-3.2,-3.2,-3.2,-14.85,-3.2,-2.6,-3.23,-3.2,-6.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.549924-08:00,-4.6,,401828680,,,,,,1.9,,,,,,,,True,1.0,,-5.0,,home,home,True,WIN,NO_LINE,,0.909,0.0,0.40000000000000036,,1.9,True,2026-03-09T15:39:37Z
401824376,,2026-02-26 00:00:00+00:00,,,104,107,0,78.0,63.0,15.0,141.0,1.0,-1.43,,,,,-1.43,144.2,0.188,,4.48,-8.5,141.5,,,0.0,,-13.57,1.0,0,,0.0,0.0,-13.57,1.0,-3.2,-3.2,10.44,-3.2,-2.6,-3.1,-3.2,-3.2,-3.2,10.44,-3.2,-2.6,-3.1,-3.2,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.550348-08:00,-1.43,,401824376,,,,,,7.07,,,,,,,,True,0.0,,15.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,16.43,,7.07,True,2026-03-09T15:39:37Z
401817682,,2026-02-26 00:00:00+00:00,,,2870,2750,0,70.0,74.0,-4.0,144.0,0.0,-5.45,,,,,-5.45,144.2,0.188,,6.09,1.5,152.5,,,0.0,,9.45,0.0,0,,0.0,1.0,9.45,0.0,-3.2,-3.2,-21.53,-3.2,-2.6,-3.32,-3.2,-3.2,-3.2,-21.53,-3.2,-2.6,-3.32,-3.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.551225-08:00,-5.45,,401817682,,,,,,-6.95,,,,,,,,True,0.0,,-4.0,,home,home,True,WIN,NO_LINE,,0.909,0.0,1.4500000000000002,,-6.95,False,2026-03-09T15:39:37Z
401817681,,2026-02-26 00:00:00+00:00,,,325,94,0,70.0,81.0,-11.0,151.0,0.0,-3.46,,,,,-3.46,144.2,0.188,,0.82,8.5,166.5,,,0.0,,14.46,0.0,0,,0.0,1.0,14.46,0.0,-3.2,-3.2,-5.53,-3.2,-2.6,-3.35,-3.2,-3.2,-3.2,-5.53,-3.2,-2.6,-3.35,-3.2,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.550799-08:00,-3.46,,401817681,,,,,,-11.96,,,,,,,,True,0.0,,-11.0,,home,home,True,WIN,NO_LINE,,0.909,0.0,7.54,,-11.96,True,2026-03-09T15:39:37Z
401828248,,2026-02-26 00:30:00+00:00,Tulane Green Wave,Tulsa Golden Hurricane,2655,202,0,56.0,90.0,-34.0,146.0,0.0,,180.7,,,0.43,,,,,,5.5,156.5,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,2026-03-04T00:46:10.651977-08:00,,,401828248,,,,,,,,,,,,,,False,,,-34.0,,away,home,False,LOSS,NO_LINE,,-1.0,0.0,,34.69999999999999,,False,2026-03-09T15:39:37Z
401817685,,2026-02-26 01:00:00+00:00,Milwaukee Panthers,Youngstown State Penguins,270,2754,0,78.0,65.0,13.0,143.0,1.0,,134.8,,,0.43,,,,,,1.5,147.5,,,,1.0,,,0,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.652452-08:00,,,401817685,,,,,,,,,,,,,,True,,,13.0,,away,away,True,WIN,NO_LINE,,0.909,0.0,,8.199999999999989,,False,2026-03-09T15:39:37Z
401825540,,2026-02-26 02:00:00+00:00,Iowa Hawkeyes,Ohio State Buckeyes,2294,194,0,74.0,57.0,17.0,131.0,1.0,,130.8,,,0.42,,,,,,-6.5,141.5,,,,1.0,,,0,,,,,,,,,,,,,,,,,,,,-6.5,,,,,,,,,,2026-03-04T00:46:10.652951-08:00,,,401825540,,,,,,,,,,,,,,True,,,17.0,,away,away,True,WIN,NO_LINE,,0.909,0.0,,0.19999999999998863,,False,2026-03-09T15:39:37Z
401812087,,2026-02-26 16:00:00+00:00,Hampton Pirates,Charleston Cougars,2261,232,0,71.0,85.0,-14.0,156.0,0.0,3.77,137.6,66.9,70.7,0.524,5.3,,,,,4.5,140.5,,,0.0,0.0,10.23,1.0,0,,1.0,,8.7,1.0,,,,,,,,,,,,,,,4.5,,,,,,,,,,2026-03-08T23:53:36.931546-07:00,3.77,,401812087,,,,pred_spread,,-0.73,,,,,,,,True,0.0,,-14.0,,away,home,False,WIN,NO_LINE,,0.909,0.0,17.77,18.400000000000006,-0.73,True,2026-03-09T15:39:37Z
401828447,,2026-02-26 22:00:00+00:00,St. Bonaventure Bonnies,Rhode Island Rams,179,227,0,94.0,76.0,18.0,170.0,1.0,-2.94,144.2,73.6,70.6,0.539,-3.8,,,,,-2.5,144.5,,,1.0,0.0,-15.06,1.0,0,,1.0,,-14.2,1.0,,,,,,,,,,,,,,,-2.5,,,,,,,,,,2026-03-08T23:53:36.932054-07:00,-2.94,,401828447,,,,pred_spread,,-0.44,,,,,,,,False,1.0,,18.0,,home,away,False,LOSS,NO_LINE,,-1.0,0.0,20.94,25.80000000000001,-0.44,False,2026-03-09T15:39:37Z
401812169,,2026-02-26 23:00:00+00:00,Binghamton Bearcats,New Hampshire Wildcats,2066,160,0,65.0,63.0,2.0,128.0,1.0,-3.79,135.8,69.8,66.0,0.404,5.0,,,,,1.5,141.5,,,1.0,1.0,1.79,1.0,1,1.0,0.0,,-7.0,0.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-08T23:53:36.932548-07:00,-3.79,,401812169,,,,pred_spread,,-5.29,,,,,,,,False,1.0,,2.0,,home,away,False,LOSS,NO_LINE,,-1.0,0.0,5.79,7.800000000000011,-5.29,False,2026-03-09T15:39:37Z
401812166,,2026-02-26 23:00:00+00:00,UMBC Retrievers,Bryant Bulldogs,2378,2803,0,70.0,58.0,12.0,128.0,1.0,-15.34,142.4,78.9,63.5,0.486,-10.0,,,,,-11.5,139.5,,,1.0,0.0,3.34,1.0,1,1.0,0.0,,-2.0,1.0,,,,,,,,,,,,,,,-11.5,,,,,,,,,,2026-03-08T23:53:36.933024-07:00,-15.34,,401812166,,,,pred_spread,,-3.84,,,,,,,,False,1.0,,12.0,,home,away,False,LOSS,NO_LINE,,-1.0,0.0,27.34,14.400000000000006,-3.84,False,2026-03-09T15:39:37Z
401812167,,2026-02-26 23:30:00+00:00,UAlbany Great Danes,Maine Black Bears,399,311,0,59.0,70.0,-11.0,129.0,0.0,-3.87,135.8,69.8,66.0,0.509,1.8,,,,,-6.5,135.5,,,1.0,0.0,14.87,0.0,0,,1.0,,9.2,1.0,,,,,,,,,,,,,,,-6.5,,,,,,,,,,2026-03-08T23:53:36.933983-07:00,-3.87,,401812167,,,,pred_spread,,2.63,,,,,,,,False,1.0,,-11.0,,home,home,True,LOSS,NO_LINE,,-1.0,0.0,7.13,6.800000000000011,2.63,True,2026-03-09T15:39:37Z
401827107,,2026-02-26 23:30:00+00:00,Grambling Tigers,Bethune-Cookman Wildcats,2755,2065,0,71.0,76.0,-5.0,147.0,0.0,-0.84,147.2,74.0,73.2,0.425,-7.1,,,,,1.5,141.5,,,0.0,1.0,5.84,0.0,0,,0.0,,12.1,0.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-08T23:53:36.933511-07:00,-0.84,,401827107,,,,pred_spread,,-2.34,,,,,,,,True,0.0,,-5.0,,home,home,True,WIN,NO_LINE,,0.909,0.0,4.16,0.19999999999998863,-2.34,True,2026-03-09T15:39:37Z
401804950,,2026-02-27 00:00:00+00:00,Jacksonville State Gamecocks,Delaware Blue Hens,55,48,0,80.0,70.0,10.0,150.0,1.0,-0.83,145.6,73.2,72.4,0.457,-6.1,,,,,-7.5,133.5,,,0.0,1.0,-9.17,1.0,1,0.0,0.0,,-3.9,1.0,,,,,,,,,,,,,,,-7.5,,,,,,,,,,2026-03-08T23:53:36.943271-07:00,-0.83,,401804950,,,,pred_spread,,6.67,,,,,,,,True,0.0,,10.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,10.83,4.400000000000006,6.67,True,2026-03-09T15:39:37Z
401804949,,2026-02-27 00:00:00+00:00,Kennesaw State Owls,Liberty Flames,338,2335,0,74.0,65.0,9.0,139.0,1.0,-5.24,153.4,79.3,74.1,0.421,-16.1,,,,,1.5,152.5,,,1.0,0.0,-3.76,1.0,1,1.0,1.0,,7.1,1.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-08T23:53:36.943752-07:00,-5.24,,401804949,,,,pred_spread,,-6.74,,,,,,,,False,1.0,,9.0,,home,away,False,LOSS,NO_LINE,,-1.0,0.0,14.24,14.400000000000006,-6.74,False,2026-03-09T15:39:37Z
401807760,,2026-02-27 00:00:00+00:00,North Florida Ospreys,Florida Gulf Coast Eagles,2454,526,0,76.0,70.0,6.0,146.0,1.0,1.29,152.2,75.5,76.7,0.493,3.0,,,,,6.5,160.5,,,1.0,1.0,-7.29,0.0,1,1.0,1.0,,-9.0,0.0,,,,,,,,,,,,,,,6.5,,,,,,,,,,2026-03-08T23:53:36.942823-07:00,1.29,,401807760,,,,pred_spread,,-5.21,,,,,,,,True,1.0,,6.0,,away,away,True,WIN,NO_LINE,,0.909,0.0,4.71,6.199999999999989,-5.21,True,2026-03-09T15:39:37Z
401807762,,2026-02-27 00:00:00+00:00,Jacksonville Dolphins,Stetson Hatters,294,56,0,89.0,85.0,4.0,174.0,1.0,-2.58,144.4,73.5,70.9,0.51,-2.1,,,,,-6.5,138.5,,,1.0,1.0,-1.42,1.0,1,1.0,1.0,,-1.9,1.0,,,,,,,,,,,,,,,-6.5,,,,,,,,,,2026-03-08T23:53:36.942363-07:00,-2.58,,401807762,,,,pred_spread,,3.92,,,,,,,,True,1.0,,4.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,6.58,29.599999999999994,3.92,True,2026-03-09T15:39:37Z
401809386,,2026-02-27 00:00:00+00:00,Chattanooga Mocs,UNC Greensboro Spartans,236,2430,0,80.0,85.0,-5.0,165.0,0.0,2.56,156.5,77.0,79.5,0.458,-17.0,,,,,-4.5,157.5,,,1.0,0.0,2.44,1.0,1,1.0,0.0,,22.0,0.0,,,,,,,,,,,,,,,-4.5,,,,,,,,,,2026-03-08T23:53:36.941899-07:00,2.56,,401809386,,,,pred_spread,,7.06,,,,,,,,False,1.0,,-5.0,,away,home,False,LOSS,NO_LINE,,-1.0,0.0,7.5600000000000005,8.5,7.06,True,2026-03-09T15:39:37Z
401812083,,2026-02-27 00:00:00+00:00,Monmouth Hawks,Stony Brook Seawolves,2405,2619,0,82.0,69.0,13.0,151.0,1.0,1.25,148.2,73.5,74.7,0.511,6.7,,,,,-3.5,145.5,,,0.0,1.0,-14.25,0.0,1,0.0,0.0,,-19.7,0.0,,,,,,,,,,,,,,,-3.5,,,,,,,,,,2026-03-08T23:53:36.940976-07:00,1.25,,401812083,,,,pred_spread,,4.75,,,,,,,,True,0.0,,13.0,,away,away,True,WIN,NO_LINE,,0.909,0.0,11.75,2.8000000000000114,4.75,True,2026-03-09T15:39:37Z
401812084,,2026-02-27 00:00:00+00:00,UNC Wilmington Seahawks,North Carolina A&T Aggies,350,2448,0,88.0,65.0,23.0,153.0,1.0,-6.98,147.0,77.0,70.0,0.511,1.7,,,,,-13.5,147.5,,,0.0,0.0,-16.02,1.0,1,0.0,0.0,,-24.7,0.0,,,,,,,,,,,,,,,-13.5,,,,,,,,,,2026-03-08T23:53:36.940514-07:00,-6.98,,401812084,,,,pred_spread,,6.52,,,,,,,,True,0.0,,23.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,29.98,6.0,6.52,True,2026-03-09T15:39:37Z
401812085,,2026-02-27 00:00:00+00:00,Towson Tigers,Elon Phoenix,119,2210,0,58.0,56.0,2.0,114.0,1.0,-0.97,140.9,70.9,70.0,0.513,-11.3,,,,,-5.5,144.5,,,1.0,1.0,-1.03,1.0,1,1.0,0.0,,9.3,1.0,,,,,,,,,,,,,,,-5.5,,,,,,,,,,2026-03-08T23:53:36.940031-07:00,-0.97,,401812085,,,,pred_spread,,4.53,,,,,,,,True,1.0,,2.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,2.9699999999999998,26.900000000000006,4.53,True,2026-03-09T15:39:37Z
401812086,,2026-02-27 00:00:00+00:00,Drexel Dragons,Campbell Fighting Camels,2182,2097,0,65.0,60.0,5.0,125.0,1.0,-3.15,145.4,74.3,71.1,0.491,-9.5,,,,,-1.5,143.5,,,1.0,0.0,-1.85,1.0,0,,1.0,,4.5,1.0,,,,,,,,,,,,,,,-1.5,,,,,,,,,,2026-03-08T23:53:36.939580-07:00,-3.15,,401812086,,,,pred_spread,,-1.65,,,,,,,,False,1.0,,5.0,,home,away,False,LOSS,NO_LINE,,-1.0,0.0,8.15,20.400000000000006,-1.65,False,2026-03-09T15:39:37Z
401812168,,2026-02-27 00:00:00+00:00,Vermont Catamounts,UMass Lowell River Hawks,261,2349,0,66.0,64.0,2.0,130.0,1.0,-1.02,152.0,76.5,75.5,0.438,-0.4,,,,,-9.5,146.5,,,1.0,0.0,-0.98,1.0,1,1.0,1.0,,-1.6,1.0,,,,,,,,,,,,,,,-9.5,,,,,,,,,,2026-03-08T23:53:36.939115-07:00,-1.02,,401812168,,,,pred_spread,,8.48,,,,,,,,True,1.0,,2.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,3.02,22.0,8.48,True,2026-03-09T15:39:37Z
401812082,,2026-02-27 00:00:00+00:00,William & Mary Tribe,Northeastern Huskies,2729,111,0,84.0,77.0,7.0,161.0,1.0,-12.52,150.2,81.4,68.8,0.465,-8.1,,,,,-11.5,164.5,,,0.0,1.0,5.52,1.0,0,,1.0,,1.1,1.0,,,,,,,,,,,,,,,-11.5,,,,,,,,,,2026-03-08T23:53:36.941445-07:00,-12.52,,401812082,,,,pred_spread,,-1.02,,,,,,,,False,0.0,,7.0,,home,away,False,LOSS,NO_LINE,,-1.0,0.0,19.52,10.800000000000011,-1.02,False,2026-03-09T15:39:37Z
401812378,,2026-02-27 00:00:00+00:00,Long Island University Sharks,Chicago State Cougars,112358,2130,0,73.0,56.0,17.0,129.0,1.0,-2.46,136.1,69.3,66.8,0.457,5.7,,,,,-11.5,141.5,,,0.0,1.0,-14.54,1.0,1,0.0,0.0,,-22.7,0.0,,,,,,,,,,,,,,,-11.5,,,,,,,,,,2026-03-08T23:53:36.938191-07:00,-2.46,,401812378,,,,pred_spread,,9.04,,,,,,,,True,0.0,,17.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,19.46,7.099999999999994,9.04,True,2026-03-09T15:39:37Z
401812399,,2026-02-27 00:00:00+00:00,Stonehill Skyhawks,Saint Francis Red Flash,284,2598,0,103.0,77.0,26.0,180.0,1.0,2.01,126.6,62.3,64.3,0.516,-1.7,,,,,-5.5,140.5,,,0.0,0.0,-28.01,0.0,1,0.0,0.0,,-24.3,1.0,,,,,,,,,,,,,,,-5.5,,,,,,,,,,2026-03-08T23:53:36.937744-07:00,2.01,,401812399,,,,pred_spread,,7.51,,,,,,,,True,0.0,,26.0,,away,away,True,WIN,NO_LINE,,0.909,0.0,23.990000000000002,53.400000000000006,7.51,True,2026-03-09T15:39:37Z
