rank,team,team_id,conference,conf_rank,record,home_record,away_record,cage_em,cage_o,cage_d,cage_t,barthag,wab,expected_win_pct,actual_win_pct,luck,sos,q1_record,q2_record,q3_record,q4_record,q1_wpct,best_win_net,bad_loss_count,cage_power_index,eff_grade,resume_score,suffocation,momentum,clutch_rating,consistency_score,off_identity,tourney_readiness,star_risk,dna_score,floor_em,ceiling_em,trend_arrow,trend_numeric,offensive_archetype,home_road_delta_pct,regression_risk,star_danger,three_pct_gap,efg_pct,opp_efg_pct,tov_pct,orb_pct,drb_pct,ftr,three_par,three_pct,ft_pct,close_wpct,net_rtg_l5,net_rtg_l10,updated_at,conference_name
221,Nevada Wolf Pack,2440,Independents,4,2-1,2-0,0-1,-18.3,96.2,114.5,67.5,0.1189,1.95,0.781,0.667,0.0,30.12,2-0,0-0,0-0,0-0,1.0,31.8,0.0,49.6,F,89.0,58.8,0.0,60.0,100.0,,,,55.8,-30.3,-6.3,→ FLAT,0.0,interior,100.0,0,0,0.0,44.0,62.2,18.7,25.0,75.0,37.9,29.3,29.4,72.7,,-9.0,-9.0,2026-02-25 16:39 PST,Independents
222,Abilene Christian Wildcats,2000,Atlantic Sun Conference,7,1-1,1-0,0-1,-19.3,102.9,122.2,70.3,0.1217,0.32,0.632,0.5,0.0,-5.42,0-0,0-0,1-0,0-0,,-6.1,0.0,40.3,F,47.3,50.4,0.0,64.8,100.0,,,,62.9,-31.3,-7.3,→ FLAT,0.0,balanced,100.0,0,0,0.0,58.3,48.9,16.3,31.8,68.2,61.1,25.9,21.4,72.7,0.5,0.8,0.8,2026-02-25 16:39 PST,Atlantic Sun Conference
223,Temple Owls,218,Atlantic Coast Conference,11,0-2,0-1,0-1,-19.3,96.4,115.7,54.3,0.1092,-0.4,0.1,0.0,0.0,4.3,0-0,0-1,0-0,0-0,,,0.0,40.0,F,54.7,52.4,0.0,52.8,100.0,,,,,-31.3,-7.3,→ FLAT,0.0,balanced,0.0,0,0,0.0,40.9,49.2,11.6,35.7,64.3,34.5,23.6,38.5,63.2,,-13.8,-13.8,2026-02-25 16:39 PST,Atlantic Coast Conference
224,Boston College Eagles,103,Big East,11,1-2,1-0,0-2,-19.5,74.4,93.9,57.5,0.0643,0.07,0.92,0.333,0.0,1.8,0-1,0-0,0-0,1-0,0.0,-9.7,0.0,41.2,F,50.4,79.8,0.0,26.4,100.0,,,,44.3,-31.5,-7.5,→ FLAT,0.0,balanced,100.0,0,0,0.0,46.8,59.5,12.6,20.6,79.4,8.5,53.2,24.0,75.0,,-24.2,-24.2,2026-02-25 16:39 PST,Big East
225,UMass Lowell River Hawks,2349,Atlantic Coast Conference,12,2-0,2-0,0-0,-20.0,137.6,157.6,68.4,0.1736,0.93,0.852,1.0,0.0,7.7,1-0,0-0,0-0,0-0,1.0,20.3,0.0,34.3,F,71.6,4.7,0.0,67.2,100.0,,,,,-32.0,-8.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,66.7,57.6,8.0,32.3,67.7,55.6,29.6,50.0,66.7,,26.2,26.2,2026-02-25 16:39 PST,Atlantic Coast Conference
226,Stephen F. Austin Lumberjacks,2617,Horizon League,13,2-1,1-1,1-0,-20.3,110.3,130.6,67.0,0.1253,0.2,0.351,0.667,0.0,4.77,0-1,0-0,1-0,0-0,0.0,-5.9,0.0,33.2,F,58.9,26.9,0.0,46.4,100.0,,,,45.9,-32.3,-8.3,→ FLAT,0.0,interior,-50.0,0,0,0.0,38.4,48.2,7.5,52.9,47.1,34.8,24.6,17.6,83.3,,10.0,10.0,2026-02-25 16:39 PST,Horizon League
227,Utah State Aggies,328,Independents,5,1-1,1-0,0-1,-20.7,93.2,113.9,65.4,0.0906,-0.94,0.392,0.5,0.0,-18.12,0-0,0-0,0-0,0-1,,,1.0,37.5,F,39.7,51.5,0.0,62.4,100.0,,,,,-32.7,-8.7,→ FLAT,0.0,balanced,100.0,0,0,0.0,52.4,42.1,14.6,40.0,60.0,30.6,54.8,44.1,63.2,,13.7,13.7,2026-02-25 16:39 PST,Independents
228,North Dakota Fighting Hawks,155,Big Ten,8,1-1,1-0,0-1,-21.0,114.6,135.6,67.3,0.1262,-0.82,0.258,0.5,0.0,-12.3,0-0,0-0,0-0,0-1,,,1.0,46.5,F,43.0,69.3,0.0,77.6,100.0,,,,,-33.0,-9.0,→ FLAT,0.0,perimeter,100.0,0,0,0.0,62.5,51.8,10.6,24.0,76.0,20.0,51.7,41.9,66.7,,19.5,19.5,2026-02-25 16:39 PST,Big Ten
229,Rutgers Scarlet Knights,164,Pac-12,12,1-2,0-1,1-1,-21.0,92.2,113.2,73.8,0.0863,-0.73,0.256,0.333,0.0,10.8,0-1,0-0,0-1,0-0,0.0,,0.0,40.9,F,61.3,58.3,0.0,47.2,100.0,,,,64.8,-33.0,-9.0,→ FLAT,0.0,interior,-50.0,0,0,0.0,42.2,49.6,9.8,27.6,72.4,55.2,24.1,21.4,71.9,,-6.8,-6.8,2026-02-25 16:39 PST,Pac-12
230,Houston Christian Huskies,2277,Horizon League,14,2-1,1-0,1-1,-21.2,99.4,120.6,67.7,0.0977,-0.26,0.542,0.667,0.0,-6.55,0-0,1-0,0-0,0-1,,4.7,1.0,35.8,F,50.5,43.9,0.0,50.4,100.0,,,,39.2,-33.2,-9.2,→ FLAT,0.0,balanced,50.0,0,0,0.0,48.4,51.0,17.3,44.1,55.9,24.6,31.1,26.3,66.7,,-11.2,-11.2,2026-02-25 16:39 PST,Horizon League
231,VCU Rams,2670,Big Ten,9,1-1,1-0,0-1,-22.0,92.8,114.8,67.5,0.0797,-0.7,0.137,0.5,0.0,-6.7,0-0,0-0,0-1,0-0,,,0.0,39.8,F,48.5,48.8,0.0,76.0,100.0,,,,,-34.0,-10.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,39.8,51.9,21.0,42.9,57.1,50.0,45.3,31.0,75.0,,20.5,20.5,2026-02-25 16:39 PST,Big Ten
232,New Orleans Privateers,2443,Horizon League,15,3-0,0-0,3-0,-22.1,105.0,127.1,67.9,0.1001,1.03,0.649,1.0,0.0,0.75,1-0,0-0,0-0,1-0,1.0,10.0,0.0,42.2,F,70.2,48.3,0.0,61.6,100.0,,,,62.8,-34.1,-10.1,→ FLAT,0.0,interior,-100.0,0,0,0.0,51.9,52.6,22.2,32.4,67.6,44.4,29.6,25.0,87.5,,15.4,15.4,2026-02-25 16:39 PST,Horizon League
233,Lafayette Leopards,322,Independent,5,2-1,0-1,2-0,-22.5,70.6,93.1,36.6,0.0399,0.03,0.863,0.667,0.0,2.8,0-1,0-0,0-0,1-0,0.0,-22.2,0.0,44.3,F,52.8,74.8,0.0,63.2,100.0,,,,52.8,-34.5,-10.5,→ FLAT,0.0,balanced,-100.0,0,0,0.0,44.8,48.0,7.4,27.8,72.2,6.9,34.5,20.0,50.0,,-10.2,-10.2,2026-02-25 16:39 PST,Independent
234,Eastern Illinois Panthers,2197,Southland Conference,9,0-2,0-2,0-0,-22.6,101.3,123.9,66.3,0.0898,-0.21,0.417,0.0,0.0,-3.12,0-1,0-0,0-0,0-0,0.0,,0.0,32.1,F,50.5,40.5,0.0,34.4,100.0,,,,,-34.6,-10.6,→ FLAT,0.0,balanced,0.0,0,0,0.0,41.4,48.7,15.5,45.0,55.0,29.7,15.6,30.0,78.9,0.0,-3.8,-3.8,2026-02-25 16:39 PST,Southland Conference
235,Hampton Pirates,2261,Western Athletic Conference,11,0-2,0-0,0-2,-23.4,101.1,124.5,68.7,0.0836,-0.36,0.256,0.0,0.0,11.55,0-0,0-1,0-0,0-0,,,0.0,33.9,F,58.9,42.1,0.0,36.0,100.0,,,,24.2,-35.4,-11.4,→ FLAT,0.0,balanced,0.0,0,0,0.0,49.2,49.0,20.5,40.6,59.4,32.2,35.6,38.1,73.7,,-35.2,-35.2,2026-02-25 16:39 PST,Western Athletic Conference
236,Baylor Bears,239,Southeastern Conference,11,1-2,1-1,0-1,-23.7,123.5,147.2,66.4,0.1172,0.52,0.276,0.333,0.0,9.28,0-1,1-0,0-0,0-0,0.0,7.7,0.0,43.3,F,59.9,58.3,0.0,60.0,100.0,,,,64.5,-35.7,-11.7,→ FLAT,0.0,interior,50.0,0,0,0.0,55.1,49.9,7.8,30.0,70.0,35.6,37.3,31.8,71.4,,-6.2,-6.2,2026-02-25 16:39 PST,Southeastern Conference
237,Oregon Ducks,2483,Pac-12,13,1-1,0-1,1-0,-23.8,63.9,87.7,65.8,0.0256,0.0,0.541,0.5,0.0,-26.25,0-0,0-0,0-0,1-0,,-50.2,0.0,39.1,F,27.7,84.7,0.0,45.6,100.0,,,,,-35.8,-11.8,→ FLAT,0.0,balanced,-100.0,0,0,0.0,49.0,50.2,21.5,24.2,75.8,52.9,31.4,25.0,77.8,,-13.5,-13.5,2026-02-25 16:39 PST,Pac-12
238,Villanova Wildcats,222,Big 12,5,2-1,1-1,1-0,-24.4,74.2,98.6,36.9,0.0366,-0.07,0.936,0.667,0.0,-1.33,0-0,1-0,0-0,0-1,,6.6,1.0,41.9,F,57.0,72.1,0.0,49.6,100.0,,,,59.3,-36.4,-12.4,→ FLAT,0.0,balanced,-50.0,0,0,0.0,46.2,53.7,15.5,31.2,68.8,7.7,50.0,30.8,0.0,,-5.9,-5.9,2026-02-25 16:39 PST,Big 12
239,Monmouth Hawks,2405,Western Athletic Conference,12,0-2,0-0,0-2,-24.5,101.9,126.4,68.1,0.0774,-0.07,0.136,0.0,0.0,14.05,0-1,0-0,0-0,0-0,0.0,,0.0,41.6,F,60.3,64.7,0.0,47.2,100.0,,,,34.6,-36.5,-12.5,→ FLAT,0.0,balanced,0.0,0,0,0.0,50.0,54.0,19.7,20.0,80.0,16.1,41.1,34.8,77.8,,-15.3,-15.3,2026-02-25 16:39 PST,Western Athletic Conference
240,Wofford Terriers,2747,Colonial Athletic Association,3,1-2,1-1,0-1,-25.3,96.1,121.4,38.1,0.0637,-0.96,0.5,0.333,0.0,1.23,0-1,0-0,0-0,0-1,0.0,,1.0,36.2,F,50.7,51.7,0.0,50.4,100.0,,,,,-37.3,-13.3,→ FLAT,0.0,balanced,50.0,0,0,0.0,42.9,50.8,7.5,33.3,66.7,14.3,46.4,30.8,75.0,,-2.6,-2.6,2026-02-25 16:39 PST,Colonial Athletic Association
241,Mississippi Valley State Delta Devils,2400,Southwestern Athletic Conference,8,1-3,1-1,0-2,-25.3,74.2,99.5,69.6,0.0331,-0.27,0.034,0.25,0.101,2.85,1-0,0-1,0-0,0-1,1.0,14.6,1.0,44.4,F,64.8,81.1,0.0,41.3,0.0,0.0,29.9,67.7,16.4,-67.4,16.8,→ FLAT,0.0,balanced,50.0,0,0,0.0,43.5,47.4,24.5,30.3,69.7,24.2,38.7,25.0,53.3,,-22.0,-22.0,2026-02-25 16:39 PST,Southwestern Athletic Conference
242,Montana State Bobcats,147,Conference USA,5,0-2,0-0,0-2,-25.7,107.9,133.6,68.3,0.0789,-0.32,0.112,0.0,0.0,2.02,0-0,0-1,0-0,0-0,,,0.0,35.3,F,53.4,39.7,0.0,60.0,100.0,,,,33.0,-37.7,-13.7,→ FLAT,0.0,balanced,0.0,0,0,0.0,48.2,47.4,11.3,31.6,68.4,47.4,40.4,30.4,77.8,,-12.7,-12.7,2026-02-25 16:39 PST,Conference USA
243,Tulsa Golden Hurricane,202,Atlantic Coast Conference,13,2-1,2-0,0-1,-25.7,91.7,117.4,3.9,0.0551,-0.06,0.5,0.667,0.0,-1.4,0-1,0-0,0-0,1-0,0.0,-11.9,0.0,41.1,F,47.9,67.6,0.0,60.0,100.0,,,,,-37.7,-13.7,→ FLAT,0.0,balanced,100.0,0,0,0.0,50.0,46.2,50.0,100.0,0.0,0.0,0.0,41.4,80.0,,22.4,22.4,2026-02-25 16:39 PST,Atlantic Coast Conference
244,Delaware Blue Hens,48,Missouri Valley Conference,12,0-2,0-1,0-1,-26.0,96.9,122.9,63.0,0.061,-0.81,0.128,0.0,0.0,-9.35,0-0,0-0,0-0,0-1,,,1.0,40.9,F,44.7,75.6,0.0,46.4,100.0,,,,,-38.0,-14.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,54.5,49.7,17.7,8.3,91.7,47.7,45.5,30.0,85.7,,-10.4,-10.4,2026-02-25 16:39 PST,Missouri Valley Conference
245,Prairie View A&M Panthers,2504,Southwestern Athletic Conference,9,2-1,1-0,1-1,-26.3,96.5,122.8,68.2,0.0589,-0.95,0.431,0.667,0.005,-28.67,0-0,0-0,0-0,1-1,,-53.1,1.0,36.2,F,20.4,67.1,0.0,62.0,90.2,,,,63.0,-40.1,-12.5,→ FLAT,0.0,balanced,50.0,0,0,0.0,54.8,43.9,20.5,34.5,65.5,53.8,34.6,27.8,89.3,0.5,6.5,6.5,2026-02-25 16:39 PST,Southwestern Athletic Conference
246,Bucknell Bison,2083,Independent,6,1-2,0-2,1-0,-26.3,87.2,113.5,69.4,0.046,-0.33,0.577,0.333,0.0,-5.52,0-0,0-0,1-1,0-0,,-6.7,0.0,43.7,F,52.8,85.7,0.0,40.8,100.0,,,,,-38.3,-14.3,→ FLAT,0.0,perimeter,-100.0,0,0,0.0,56.5,56.8,22.4,20.0,80.0,35.2,40.7,40.9,73.7,,-21.2,-21.2,2026-02-25 16:39 PST,Independent
247,Alabama State Hornets,2011,Southwestern Athletic Conference,10,1-2,1-0,0-2,-26.4,90.2,116.6,67.4,0.0496,-1.07,0.104,0.333,0.0,-1.25,0-0,0-1,0-1,0-0,,,0.0,39.7,F,51.6,53.7,0.0,74.4,100.0,,,,37.8,-38.4,-14.4,→ FLAT,0.0,interior,100.0,0,0,0.0,46.4,50.4,14.6,23.3,76.7,43.6,34.5,36.8,50.0,,17.7,17.7,2026-02-25 16:39 PST,Southwestern Athletic Conference
248,Delaware State Hornets,2169,Southern Conference,7,0-2,0-1,0-1,-26.4,86.6,113.0,66.7,0.0448,-0.67,0.104,0.0,0.0,-5.5,0-0,0-0,0-1,0-0,,,0.0,36.2,F,49.1,58.5,0.0,45.6,100.0,,,,,-38.4,-14.4,→ FLAT,0.0,interior,0.0,0,0,0.0,41.4,41.5,15.0,34.3,65.7,35.9,21.9,21.4,65.2,,-44.5,-44.5,2026-02-25 16:39 PST,Southern Conference
249,Missouri State Bears,2623,Missouri Valley Conference,13,0-2,0-1,0-1,-27.1,89.2,116.3,61.1,0.0452,-0.54,0.377,0.0,0.0,0.4,0-0,0-0,0-1,0-0,,,0.0,34.5,F,52.5,57.1,0.0,32.8,100.0,,,,,-39.1,-15.1,→ FLAT,0.0,balanced,0.0,0,0,0.0,47.3,49.7,21.1,34.2,65.8,37.5,42.9,37.5,66.7,0.0,-5.0,-5.0,2026-02-25 16:39 PST,Missouri Valley Conference
250,Florida Atlantic Owls,2226,Atlantic Coast Conference,14,1-1,0-0,1-1,-27.8,96.2,124.0,66.4,0.0512,-0.76,0.46,0.5,0.0,-11.6,0-0,0-0,0-0,0-1,,,1.0,40.1,F,46.2,65.4,0.0,62.4,100.0,,,,55.8,-39.8,-15.8,→ FLAT,0.0,balanced,-50.0,0,0,0.0,55.3,44.7,9.5,20.7,79.3,24.6,33.3,47.4,64.3,,5.2,5.2,2026-02-25 16:39 PST,Atlantic Coast Conference
251,East Tennessee State Buccaneers,2193,Colonial Athletic Association,4,2-1,0-1,2-0,-27.8,82.9,110.7,39.8,0.0347,-0.51,0.5,0.667,0.0,-11.48,0-0,0-0,0-1,1-0,,-20.4,0.0,43.0,F,45.2,74.2,0.0,71.2,100.0,,,,70.7,-39.8,-15.8,→ FLAT,0.0,interior,-100.0,0,0,0.0,52.4,56.8,18.2,13.3,86.7,38.1,33.3,28.6,62.5,,15.6,15.6,2026-02-25 16:39 PST,Colonial Athletic Association
252,Ball State Cardinals,2050,Mid-American Conference,9,1-2,1-1,0-1,-27.8,81.2,109.0,68.0,0.0327,0.2,0.539,0.333,0.0,8.0,0-1,0-0,0-0,1-0,0.0,-9.3,0.0,38.8,F,54.0,62.7,0.0,53.6,100.0,,,,37.9,-39.8,-15.8,→ FLAT,0.0,balanced,50.0,0,0,0.0,40.0,59.3,13.6,39.0,61.0,31.4,40.0,21.4,81.8,,-20.2,-20.2,2026-02-25 16:39 PST,Mid-American Conference
253,Rice Owls,242,Atlantic Coast Conference,15,0-1,0-0,0-1,-28.3,102.1,130.4,68.8,0.0566,-0.24,0.292,0.0,0.0,19.7,0-1,0-0,0-0,0-0,0.0,,0.0,39.8,F,63.5,58.0,0.0,52.0,100.0,,,,,-40.3,-16.3,→ FLAT,0.0,balanced,0.0,0,0,0.0,52.7,48.4,15.8,22.2,77.8,35.7,48.2,40.7,80.0,,-8.6,-8.6,2026-02-25 16:39 PST,Atlantic Coast Conference
254,Charlotte 49ers,2429,Atlantic Coast Conference,16,1-2,1-1,0-1,-28.4,91.2,119.6,34.0,0.0424,-0.23,0.38,0.333,0.0,-3.7,0-0,0-0,1-1,0-0,,-3.5,0.0,47.6,F,49.1,92.3,0.0,62.4,100.0,,,,63.0,-40.4,-16.4,→ FLAT,0.0,perimeter,50.0,0,0,0.0,61.8,46.9,27.4,28.6,71.4,11.8,47.1,37.5,100.0,,5.6,5.6,2026-02-25 16:39 PST,Atlantic Coast Conference
255,Vermont Catamounts,261,Atlantic Coast Conference,16,1-1,0-0,1-1,-28.4,76.5,104.9,69.0,0.0258,0.02,0.737,0.5,0.0,-2.15,0-0,0-0,0-0,1-0,,-30.5,0.0,39.7,F,44.6,69.6,0.0,60.8,100.0,,,,40.5,-40.4,-16.4,→ FLAT,0.0,balanced,-50.0,0,0,0.0,55.8,52.8,14.2,20.0,80.0,40.4,38.5,20.0,57.1,,-4.9,-4.9,2026-02-25 16:39 PST,Atlantic Coast Conference
256,Ole Miss Rebels,145,Patriot League,8,0-2,0-1,0-1,-28.6,108.3,136.9,71.2,0.0633,-0.07,0.069,0.0,0.0,7.02,0-1,0-0,0-0,0-0,0.0,,0.0,34.5,F,56.3,47.2,0.0,44.0,100.0,,,,45.0,-40.6,-16.6,→ FLAT,0.0,balanced,0.0,0,0,0.0,42.6,51.4,14.6,33.3,66.7,42.6,26.2,12.5,88.5,,-14.8,-14.8,2026-02-25 16:39 PST,Patriot League
257,Texas A&M Aggies,245,Patriot League,9,2-0,1-0,1-0,-28.7,85.9,114.6,65.4,0.0351,0.01,0.653,1.0,0.0,-15.45,0-0,0-0,0-0,1-0,,-35.8,0.0,38.0,F,38.3,47.4,0.0,96.8,100.0,,,,,-40.7,-16.7,→ FLAT,0.0,balanced,0.0,0,0,0.0,51.6,56.1,8.1,35.9,64.1,32.3,40.3,40.0,55.0,1.0,5.4,5.4,2026-02-25 16:39 PST,Patriot League
258,Bowling Green Falcons,189,Mid-American Conference,10,0-3,0-2,0-1,-29.1,92.3,121.4,66.4,0.041,-1.1,0.224,0.0,0.0,-4.18,0-1,0-0,0-0,0-1,0.0,,1.0,39.9,F,47.6,69.3,0.0,56.0,100.0,,,,55.4,-41.1,-17.1,→ FLAT,0.0,interior,0.0,0,0,0.0,49.2,53.8,9.8,25.7,74.3,54.2,35.6,38.1,65.6,,-14.4,-14.4,2026-02-25 16:39 PST,Mid-American Conference
259,Long Island University Sharks,112358,Sun Belt Conference,9,2-1,1-0,1-1,-29.4,109.7,139.1,64.8,0.0612,-0.63,0.258,0.667,0.079,5.22,0-0,0-0,0-1,0-0,,,0.0,39.4,F,58.1,58.1,0.0,55.6,45.6,,,,60.7,-59.8,1.0,→ FLAT,0.0,balanced,50.0,0,0,0.0,62.0,50.2,18.9,25.9,74.1,37.0,29.6,31.2,80.0,,6.4,6.4,2026-02-25 16:39 PST,Sun Belt Conference
260,Canisius Golden Griffins,2099,Metro Atlantic Athletic Conference,10,1-1,0-0,1-1,-29.8,88.5,118.3,62.7,0.0343,-0.09,0.014,0.5,0.0,18.8,0-1,0-0,0-0,0-0,0.0,,0.0,41.6,F,65.8,67.7,0.0,50.4,100.0,,,,40.0,-41.8,-17.8,→ FLAT,0.0,balanced,-50.0,0,0,0.0,40.0,56.9,27.8,25.0,75.0,31.1,40.0,22.2,78.6,,9.0,9.0,2026-02-25 16:39 PST,Metro Atlantic Athletic Conference
261,American University Eagles,44,Independent,7,2-1,0-1,2-0,-29.9,80.0,109.9,36.5,0.0253,-0.25,0.079,0.667,0.0,-5.68,0-0,1-0,0-0,0-1,,4.2,1.0,44.9,F,53.7,75.6,0.0,75.2,100.0,,,,58.8,-41.9,-17.9,→ FLAT,0.0,balanced,-100.0,0,0,0.0,45.5,55.1,13.1,25.0,75.0,9.1,59.1,30.8,50.0,,25.6,25.6,2026-02-25 16:39 PST,Independent
262,McNeese Cowboys,2377,Horizon League,16,3-0,2-0,1-0,-30.7,100.5,131.2,69.8,0.0446,1.07,0.755,1.0,0.0,2.9,1-0,0-0,0-0,1-0,1.0,20.6,0.0,38.8,F,74.6,42.2,0.0,66.4,100.0,,,,71.3,-42.7,-18.7,→ FLAT,0.0,interior,0.0,0,0,0.0,46.6,54.2,14.8,37.1,62.9,50.0,31.0,22.2,72.4,,20.8,20.8,2026-02-25 16:39 PST,Horizon League
263,Alabama A&M Bulldogs,2010,Southwestern Athletic Conference,11,2-1,1-0,1-1,-31.0,105.2,136.2,64.0,0.0488,0.44,0.216,0.667,0.0,7.9,1-0,0-1,0-0,0-0,1.0,11.2,0.0,38.6,F,71.8,43.0,0.0,66.4,100.0,,,,58.1,-43.0,-19.0,→ FLAT,0.0,interior,50.0,0,0,0.0,46.0,54.2,13.2,43.8,56.2,40.3,24.2,20.0,76.0,,11.3,11.3,2026-02-25 16:39 PST,Southwestern Athletic Conference
264,Syracuse Orange,183,Big East,12,0-2,0-1,0-1,-31.3,70.9,102.2,68.1,0.0147,-0.99,0.107,0.0,0.0,-37.3,0-0,0-0,0-0,0-1,,,1.0,36.6,F,28.7,92.1,0.0,23.2,100.0,,,,36.0,-43.3,-19.3,→ FLAT,0.0,balanced,0.0,0,0,0.0,44.9,35.8,14.9,26.5,73.5,27.1,28.8,17.6,68.8,,-57.3,-57.3,2026-02-25 16:39 PST,Big East
265,Southern Miss Golden Eagles,2572,Mid-Eastern Athletic Conference,10,1-1,1-0,0-1,-31.5,106.5,138.0,68.2,0.0483,0.79,0.34,0.5,0.0,17.08,1-1,0-0,0-0,0-0,0.5,16.5,0.0,44.1,F,72.0,57.9,0.0,76.0,100.0,,,,,-43.5,-19.5,→ FLAT,0.0,balanced,100.0,0,0,0.0,54.5,60.8,17.1,36.1,63.9,31.3,25.4,29.4,52.4,,6.2,6.2,2026-02-25 16:39 PST,Mid-Eastern Athletic Conference
266,UMBC Retrievers,2378,Atlantic Coast Conference,18,2-0,2-0,0-0,-31.7,106.6,138.3,67.1,0.0477,0.98,0.672,1.0,0.0,5.45,1-0,0-0,0-0,0-0,1.0,30.6,0.0,38.6,F,73.4,43.8,0.0,64.0,100.0,,,,,-43.7,-19.7,→ FLAT,0.0,balanced,100.0,0,0,0.0,49.1,52.2,11.7,33.3,66.7,22.8,35.1,40.0,76.9,,13.2,13.2,2026-02-25 16:39 PST,Atlantic Coast Conference
267,Northwestern State Demons,2466,Horizon League,17,2-1,2-1,0-0,-32.4,69.0,101.4,66.1,0.0118,1.09,0.754,0.667,0.0,1.53,0-0,1-0,1-0,0-0,,6.1,0.0,40.5,F,55.0,68.1,0.0,64.0,100.0,,,,,-44.4,-20.4,→ FLAT,0.0,interior,66.7,0,0,0.0,40.8,50.4,15.2,21.2,78.8,38.8,28.6,28.6,73.7,,5.6,5.6,2026-02-25 16:39 PST,Horizon League
268,Air Force Falcons,2005,Independents,6,0-3,0-2,0-1,-32.7,108.2,140.9,66.0,0.0458,-1.22,0.303,0.0,0.0,-3.72,0-0,0-1,0-1,0-0,,,0.0,33.4,F,50.2,60.4,0.0,27.2,100.0,,,,58.2,-44.7,-20.7,→ FLAT,0.0,perimeter,0.0,0,0,0.0,57.9,57.5,15.0,31.2,68.8,38.6,38.6,36.4,63.6,,-43.7,-43.7,2026-02-25 16:39 PST,Independents
269,Milwaukee Panthers,270,Horizon League,18,0-2,0-0,0-2,-33.0,95.8,128.8,67.5,0.0322,-0.73,0.157,0.0,0.0,6.72,0-0,0-0,0-1,0-0,,,0.0,40.7,F,56.1,75.8,0.0,44.8,100.0,,,,33.9,-45.0,-21.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,49.2,51.5,23.1,42.9,57.1,14.1,45.3,31.0,77.8,,-12.0,-12.0,2026-02-25 16:39 PST,Horizon League
270,Seattle U Redhawks,2547,America East Conference,11,1-1,1-1,0-0,-33.0,73.9,106.9,65.2,0.0141,0.2,0.894,0.5,0.0,-6.08,0-0,0-0,0-0,1-0,,-11.3,0.0,30.2,F,45.4,37.1,0.0,63.2,100.0,,,,,-45.0,-21.0,→ FLAT,0.0,balanced,50.0,0,0,0.0,46.6,62.8,14.8,30.3,69.7,37.9,48.3,35.7,77.3,,7.4,7.4,2026-02-25 16:39 PST,America East Conference
271,Houston Cougars,248,Southeastern Conference,12,0-3,0-1,0-2,-33.2,78.0,111.2,64.8,0.0167,-0.81,0.083,0.0,0.0,3.68,0-1,0-0,0-1,0-0,0.0,,0.0,34.8,F,54.4,52.1,0.0,55.2,100.0,,,,19.1,-45.2,-21.2,→ FLAT,0.0,balanced,0.0,0,0,0.0,35.6,51.8,12.3,39.4,60.6,13.6,36.4,20.8,100.0,,-8.0,-8.0,2026-02-25 16:39 PST,Southeastern Conference
272,Georgetown Hoyas,46,Big 12,6,0-3,0-2,0-1,-33.3,84.0,117.3,64.8,0.021,-1.66,0.062,0.0,0.0,-13.85,0-0,0-0,0-0,0-2,,,2.0,33.6,F,39.8,75.5,0.0,20.0,100.0,,,,37.7,-45.3,-21.3,→ FLAT,0.0,balanced,0.0,0,0,0.0,41.0,49.3,23.2,41.5,58.5,21.3,41.0,16.0,76.9,0.0,-6.2,-6.2,2026-02-25 16:39 PST,Big 12
273,UNC Greensboro Spartans,2430,Colonial Athletic Association,5,0-2,0-1,0-1,-33.8,113.3,147.1,66.3,0.0473,-0.16,0.154,0.0,0.0,15.78,0-1,0-0,0-0,0-0,0.0,,0.0,38.1,F,61.3,60.8,0.0,45.6,100.0,,,,60.2,-45.8,-21.8,→ FLAT,0.0,balanced,0.0,0,0,0.0,60.2,63.7,19.8,30.8,69.2,27.8,44.4,37.5,66.7,,-19.4,-19.4,2026-02-25 16:39 PST,Colonial Athletic Association
274,Indiana Hoosiers,84,Pac-12,14,0-2,0-1,0-1,-34.3,100.4,134.7,64.5,0.0329,-1.19,0.341,0.0,0.0,-4.8,0-0,0-1,0-0,0-1,,,1.0,33.0,F,47.3,58.0,0.0,37.6,100.0,,,,47.5,-46.3,-22.3,→ FLAT,0.0,perimeter,0.0,0,0,0.0,56.0,52.2,16.4,21.7,78.3,28.0,56.0,35.7,85.7,,-46.4,-46.4,2026-02-25 16:39 PST,Pac-12
275,Memphis Tigers,235,Atlantic Coast Conference,19,0-2,0-1,0-1,-34.3,88.6,122.9,69.5,0.0227,-0.28,0.148,0.0,0.0,9.65,0-0,0-1,0-0,0-0,,,0.0,41.5,F,57.8,73.2,0.0,56.8,100.0,,,,52.1,-46.3,-22.3,→ FLAT,0.0,balanced,0.0,0,0,0.0,49.2,51.9,21.1,28.1,71.9,23.7,30.5,22.2,64.3,,-23.0,-23.0,2026-02-25 16:39 PST,Atlantic Coast Conference
